file	paragraph	score	markers	text
002.《周越墨迹研究》序.txt	8	15	说|死|藏|跋|书|墨迹|真迹	这一《周跋》，全称应是《王著书千文真迹周越跋》。今天谈中国艺术史的人，一谈到宋朝书法，便一跳跳到“宋四家”苏、黄、米、蔡身上，这是绝对不合乎进化原理的。宋朝天下前后三百一十九年，其中宋太祖在位十六年、宋太宗在位二十二年、宋真宗在位二十五年、宋仁宗在位四十一年。“宋四家”中，蔡襄在真宗即位后十四年才出生；而苏轼、黄庭坚、米芾在宋仁宗死时，不过分别为二十七岁、十八岁、十二岁的年轻人。在他们以前几十年中，也有前辈书法名家，但墨迹留存至今的，自李建中《土母帖》以下，已极罕见。并且李建中生在后晋，苏轼说他的书法“犹有唐以来衰陋之气”，严格说来，他算唐末五代的流风，不纯属宋人书法。自李建中以后，到“宋四家”以前，纯属宋人书法的收藏，显然发生了断层。断层中最明显的现象是，一举出宋人书法，就从宋朝开国一跳跳到“宋四家”，苏、黄、米、蔡四大家好像是蓦地里跳出来的，这是绝对错误的解释。事实上，在“宋四家”以前几十年，有重要的前辈书法名家被忽略了。原因是他们的墨迹亡佚了，再加上今天嗜古之人却罕读古书，所以纵“宋四家”并不忽略他们前辈的拓展之功，但是后人却给跳开了。
002.《周越墨迹研究》序.txt	10	15	原来|说|死|献|跋|书|墨迹	事实上，走过从前，宋代人物可太知道周越是谁了。以“宋四家”为例。蔡襄是先学了周越的字，再学张芝、钟繇、王羲之、王献之、李阳冰、颜真卿、张旭、怀素、智永的；而苏轼呢，他写《六观堂老人草书诗一首》，一面赞扬六观堂老人的“草书非学聊自娱”，一面却点破：虽然非学，但一出手，“落笔已唤周越奴”的局面，便于焉出现。——原来周越的魔力是那样大！苏轼以外，黄庭坚更是周越的顶礼者。黄庭坚是先学了周越，“以周越为师”，三十年学书过程中，被周越压了二十年，才脱颖而出的。到他死前四年，他还写《跋周越书后》一文，对周越顶礼不绝。至于米芾，早从十岁起就是周越的追随者。这些事证，都说明了宋朝书法名家人人都无所逃于周越天地之间。周越是五代书家到“宋四家”之间的关键衔接者，自无疑义。而周越墨迹，历尽沧桑与浩劫，却在千年以后，“出土”与人相见，这不是千载难逢又是什么呢？
002.《周越墨迹研究》序.txt	21	15	最后|说|曰|杀|跋|墨迹|伪	北魏郦道元完成《水经注》，给一千二百多条河写三十多万字的注，最后自叹：“山水有灵，亦当惊知己于千古！”在古董逸闻中，有道是“文物有灵”，从周越墨迹的千年沉浮史上看，戏说此迹有灵，亦非虚语。如今千载以还，一代国宝，得李敖、陈兆基识货于先、得王裕民定位于后，得在世乱沧桑中浮海而至、得在伪政府学者专家封杀忽视中脱颖而出，若说“周跋有灵，亦当惊知己于千古”，谁曰不宜？
006.李敖所藏中国美术精品图说.txt	14	15	问|说|曰|死|病|画|书	张问陶（1764-1814）字仲冶、又字乐祖、一字柳门，号船山、一号豸冠仙史、蜀山老猿、宝莲亭主、群仙之不欲升天者，晚号药庵退守，亦称无船、老船。四川遂宁人。《清史稿》说他：“以诗名，书画亦俱胜。乾隆五十五年进士，由检讨改御史，复改吏部郎中。出知莱州府，忤上官意，遂乞病。游吴、越，未几，卒于苏州。始见袁枚，枚曰：‘所以老而不死者，以未读君诗耳！’其钦挹之如此。”蒋宝龄《墨林今话》说他“才情横轶，世但称其诗，而不知书画俱胜，书法放逸，近米海岳（米芾）”。李元度《国朝先正事略》说他“书法险劲，画近徐青藤（徐文长），不经意处，皆有天趣”。这些特征，都是他的风格。
006.李敖所藏中国美术精品图说.txt	28	15	最后|说|死|藏|书|卖|皇帝	郑孝胥（1860-1938）字太夷，号苏戡、苏龛、苏盦，别署太夷、又称海藏、海藏楼主人。福建闽县（福州）人。他五十岁前在清朝做官。1912年民国成立后，在上海卖字。1923年得同乡陈宝琛之荐，入宫见宣统皇帝，自此追随不懈。搞复辟，“满洲国”时任国务总理、“满洲帝国”时任总理大臣，因对日本态度不尽屈从，最后被迫辞职，七十九岁死去。著有《海藏楼诗》《骖乘日记》《孔教新编》。他的书法，以行书最有名，笔力坚挺，有清刚之气。沙孟海在《近三百年的书学》说他“既有精悍之色，又有松秀之趣，活像他的诗”。此论是也。
006.李敖所藏中国美术精品图说.txt	58	15	原来|说|梦|病|画|书|买	孙旭章是大陆第一届全国民俗画大赛的得奖画家，高信疆去大陆，看到他画在绢本上的画——《晨雾》，特别买下来，送给李敖。这画并没落款。清朝陆时化《书画说铃》中“书画说二十一”指出：“书画无款非病也。宋人无款而无印者甚多，凡院本而应制者皆无印无款。如马、夏诸公，或于下角偶于树石之无皴处，以小楷书名。”“书画说二十二”又指出：“宋人书名不用印，用印不书名。见之黄山谷暨先渭南公。”至于高信疆为什么把这幅画送给李敖，原因玄机不泄。李敖看到，为之一笑。原来此画中人恰似胡茵梦。高信疆是李敖、胡茵梦结婚时的证人，在劳燕分飞后十四年，他以一画勾起往事、梦断三生。
002.《周越墨迹研究》序.txt	116	14	故事|笑话|说|谓	二九、捏造“蒋夫人语粹”——秦孝仪一九六九年四月一日，在国民党机关刊物《中央月刊》第一卷第六期上，发表文字捧“蒋夫人语粹”说：“蒋夫人言论，见诸辑录者，约一百五十余万言。从这里面，不但见到蒋夫人的智慧、慈爱、勇气、毅力以及谋国的苦心、纯诚，特别是最易予人以沉思的启示和鼓舞的感发。诚如美国一位众院领袖所说：‘蒋夫人之演讲，不独感召当代人民，亦且感及后世’，‘予信蒋夫人思想，对领导后代建立将来之世界，大有裨益’，‘蒋夫人之正言谠论，将传为不朽格言。’这二百余则语粹，就是摆取的一部分感召当代也感及后世的不朽格言。相信对于青年身心的修持、妇女精诚的激发、国人复国志事的感召，以至将来世界的建立，都大有裨益。所惜蒋夫人言论中，尚有无数感人的故事，十分深刻的引喻，以及若干伟大的规划，却无法辑入。虽然，使贤者受持片语，亦未尝不足以‘新子之国’，顾力行如何耳。编者秦孝仪谨识。”事实上，所谓“蒋夫人语粹”，许多根本就不是蒋宋美龄的话，而是西方一般的格言，秦孝仪闹了大笑话！
006.李敖所藏中国美术精品图说.txt	18	14	答|说|曰|死|题|书	杨岘（1819-1896）字季仇、一字见山，号庸斋、晚号迟鸿孱叟、藐翁。浙江归安人。他以藐翁自号，原因在他做江苏常州知府时，曾以藐视上官被劾下台，回来做答客间，自嘲说：“孟子曰：‘说大人，则藐之。’非恶谥，故改号藐翁。”他是清朝咸丰时代举人，分别在曾国藩、李翰章幕中做过平太平军、平捻的工作。在艺术上，他的隶书苍劲古拙，变化《礼器碑》而出，特色十足。他有一个最有名的学生，就是吴昌硕。吴昌硕诗“寓庸斋内老门生”就是指此。七十八岁死去，杨守敬说他书法“晚年流于颓唐，款题行书尤为俗格”，好像愈写愈退步了。
006.李敖所藏中国美术精品图说.txt	23	14	说|死|藏|画|书|皇帝	陈宝琛（1848-1935）字伯潜、一作伯泉，号弢庵、一号橘隐，晚号听水。福建闽县（福州）人。是清朝进士兼帝王（宣统皇帝）师。他年轻时好弹劾大员，疏言朝政得失，与张佩纶、宝廷、邓承修并称“清流四谏”，恶之者则目为“四大金刚”。历官内阁学士、礼部侍郎、江西学政、山西巡抚、授侍读、以至太保太傅。他的诗书取法宋人，诗有《沧趣楼集》；书法走黄庭坚的路子，但却瘦硬规矩，好像他画的松树一样。他还喜欢收藏古印，辑有《澄秋馆印存》。清朝亡国后，因为是帝王师，更是遗老之尤。他写《落花诗》，说“委蜕大难求净土，伤心最是近高楼”，可见其伤心人的怀抱。宣统皇帝搞汉奸政权，他不肯附逆，八十八岁老死林泉。
006.李敖所藏中国美术精品图说.txt	45	14	最后|问|说|死|画|书	陈方（1897-1962）字芷町，号荒斋，又号大荒斋主。江西石城人。历任国民政府主席侍从室秘书、机要秘书、国策顾问等职。最后六十六岁死在台湾。他本是国民党核心的秘书人物，却是此道中人较有艺术气质者，虽然搞艺术仍不脱结党习气，如在台北，与马寿华、郑曼青、张谷年、刘延涛、陶芸楼、高逸鸿等合组“七友画会”等，即属之。他工于画竹。著有《陈芷町书画集》。张大千称赞他画竹成就为“当代第一”。又说：“氏尝出入北海南宫，劲枝挺秀，画竹直追夏仲昭、吴仲圭、柯九思，上窥文湖州、赵吴兴。……非时彦之可望其项背者。”叶公超也称赞他画竹为“近百年来所仅有”，并与陈方嫡传弟子钟寿仁画竹共生焉。
006.李敖所藏中国美术精品图说.txt	60	14	结果|谓|死|藏|书|墨迹	庄严（1899-1980）字尚严，号慕陵，又号六一翁。江苏武进人，生在北京，无异北京人。他在北京大学毕业后，即参与清室善后委员会清点故宫文物，“宣统出宫我入宫”，结果自故宫博物院古物馆科长，直干到副院长，一干四十五年，做了一辈子的守藏吏。庄严与李敖父亲北大同学、庄严太太与李敖母亲同学、庄严儿子又与李敖同学，三路世交，亦属罕见。在李敖中学时代，庄严给李敖写过许多信、写过一些字，其中一幅，是以宋徽宗“瘦金书”体写南唐李后主词。——以亡国之君的字写亡国之君的词，如此组合，亦属罕见。庄严八十二岁死去，这一墨迹，可谓慕陵散了。
002.《周越墨迹研究》序.txt	12	13	说|谓|藏|跋|书|墨迹|伪	我在台湾东吴大学执教时，各校旁听生颇多，其中我发现台湾大学历史系一年级学生王裕民先生最有治学潜力，我鼓励他就周越墨迹，做进一步研究，他果然心灵手敏，高速进入情况，并凌驾我和陈兆基先生而上之。他一连写了十多篇论文，不但把老师的论文大力纠正、补正，并且触类旁通，从周越墨迹的书法、材质、钤印三方面三管齐下，分别得出惊人的结论。在书法方面，他从《周跋》的书风，查出黄山谷的笔势渊源，使大行书的奇宕有“迹”可寻；在材质方面，他从《周跋》查出早于米芾《蜀素帖》半世纪，使《蜀素帖》的位阶为之下降；在钤印方面，他从《周跋》上鉴定出北宋最早的皇室收藏印，又鉴定出世上仅存的北宋三省官印，并拆穿《谿山行旅图》《快雪时晴帖》等“镇宫之宝”一直被伪故宫博物院的所谓专家们做外行猜谜的真相。试看他说的：
002.《周越墨迹研究》序.txt	111	13	云|死|杀|画|书	〔证据〕文史资料出版社《杨虎城将军画册》有“前言”指出：“西安事变和平解决后，杨虎城将军被迫出国考察军事。抗战军兴，他即回国参加抗战。蒋介石为报复私恨，竟冒天下之大不韪，将杨虎城将军囚禁达十二年之久。杨将军在威胁利诱面前，坚贞不屈，凛然大义，终于在受尽折磨之后，于和平解放前夕（一九四九年九月、被蒋介石秘密杀害于重庆。次子拯中、幼女拯贵、秘书宋绮云夫妇和他们的小女儿及两位副官同时殉难。先此，杨夫人谢葆真女士已在长期囚禁中被折磨致死。”——连杨虎城的小儿女和秘书的小女儿都一起活活予以刀杀而死，这是哪一国的“正法”？
002.《周越墨迹研究》序.txt	118	13	故事|后来|说	三十、捏造“毋忘在莒”的历史——“毋忘在莒”运动是蒋介石生前如火如荼的一次大运动，钦定的唯一解释是指田单复国故事，蒋介石和他的文胆秦孝仪都这样解释，事实上都解释得大错特错。后来经李敖指出此乃田单复国前四百零七年鲍叔牙的典故，秦孝仪才改口说田单和鲍叔牙二个故事都是指“毋忘在莒”。其实这个典故是绝对不可以一典双用的。
005.《冒巢民董小宛夫妇合璧卷真迹神品》说明.txt	17	13	谓|云|梦|病|题	梅村《题董白小像诗》第七首云：“乱梳云髻下妆楼，尽室仓皇过渡头，钿盒金钗浑抛却，高家兵马在扬州。”盖指高杰之祸也。第八首云：“江城细雨碧桃村，寒食东风杜宇魂，欲吊薛涛怜梦断，墓门深更阻侯门。”若小宛真病殁，则侯门作何解耶？岂有人家姬人之墓，谓其深阻侯门者乎？
006.李敖所藏中国美术精品图说.txt	6	13	问|说|死|藏|书	刘墉（1719-1804）字崇如，号石庵、青原、香岩、统勋子、日观峰道人。山东诸城人。他由进士做到大学士，八十六岁死后，入祀贤良祠，谥文清。书法用墨厚重，人称“浓墨宰相”。他的学生戈仙舟是翁方纲女婿，翁方纲问戈仙舟：“问汝师哪一笔是古人？”刘墉听了，反唇相讥说：“我自成我书耳，问汝岳翁哪一笔是自己？”刘墉又写信给伊秉绶说，写字“气骨膏润，纵横出入，非吾所难，难在有我则无古人，有古人则无我。奈何奈何？”可见他突出自我，不泥古人的作风。他的字，拙中藏巧，看似“墨猪”，其实是用狼毫硬笔写出来的。
006.李敖所藏中国美术精品图说.txt	8	13	问|说|曰|死|书	钱大昕（1728-1804）字晓徵，号辛楣、又号竹汀。上海嘉定人。清朝乾隆时代进士。做了二十一年的官后，正好碰到父亲死去，服丧完毕母亲又死去，就不再复出，自四十七岁到七十七岁，更专心学问三十年。他是史学家，也以辞章出名。《清史稿》说他“研精经、史，于经义之聚讼难决者，皆能剖析源流。文字、音韵、训诂、天算、地理、氏族、金石以及古人爵里、事实、年齿，了如指掌。……惟不喜二氏书，尝曰：‘立德立功立言，吾儒之不朽也。先儒言释氏近于墨，予以为释氏亦终于杨氏为己而已。彼弃父母而学道，是视己重于父母也。’”这是他对佛教徒的棒喝。在书法上，他“尤精汉隶”，独成大家。
006.李敖所藏中国美术精品图说.txt	10	13	问|答|说|死|书	洪亮吉（1746-1809）字稚存、又字君直，号北江、又号更生居士。江苏阳湖人。清朝乾隆时代榜眼。他是大学者，尤精舆地之学。因为上书触怒了清仁宗，特恩免死，遣戍伊犁。第二年京师大旱，皇上大悟，把他赦回。他不但得罪皇上，还得罪老师。他的老师质问他为何对人说老师刚愎自用？他答道：“老师只一愎字，何尝有刚？门生为师弟之谊，妄加一刚字耳！”其实他是一个有真性情的人，他的好友黄景仁客死汾州，他千里奔其丧，人所难能。“平生豪气震寰区，事不惊人不丈夫”，就是他的作风。他的篆书，别有书卷气，遒丽灵活，殊为罕见。
006.李敖所藏中国美术精品图说.txt	30	13	有趣|赐|书	罗振玉（1866-1940）初名宝钰，应童子试时改名振玉，字式如、又字叔蕴、叔言，后号雪堂、永丰乡人、贞松老人。浙江上虞人。他十三岁就读完《诗经》《书经》《易经》，十九岁就著书《读碑小笺》和《存拙斋札疏》，其早慧可想。他一生有大功于学术者为传播甲骨文、保存内阁大库明清史料、整理敦煌史料、整理汉晋木简、研究古明器。此公在政治上涉嫌“反革命”，从辛亥革命后全家去日本，到1931年去满洲国，都不为当朝学阀所喜，傅斯年就骂他老贼。但此老贼有大功于学术，成就超乎任何国共学人之上，且学阀们至今拜其赐，则是最有趣的反讽。
006.李敖所藏中国美术精品图说.txt	31	13	结果|说|死|书|卖	孙文（1866-1925）谱名德明，字逸仙，号中山。广东香山（中山）县人。他被称为中华民国国父是死后十五年（1940）的事，主其事者是国民党的国民政府。做一国之父，在他生前，并未如此风光。他为了革命，不择手段，结果祸国卖国之事，也在救国名义下悍然为之，千秋功罪，还有的说。他自己在1919年写《孙文学说》自序时，曾有民国不如“满清”之叹。他不是念中国古书出身的人，但在书法上，却走苏轼的路子，写得自成一家。《晋书》记羊祜之言说：“天下不如意，恒十居七八。”孙中山显然是袭取此段古人之言而改写者。秦孝仪等在《中央月刊》奉为总理之言，自属无知。
006.李敖所藏中国美术精品图说.txt	32	13	说|曰|死|画|书	李瑞清（1867-1920）字仲麟，号梅庵、一号梅痴，斋名玉梅花盦、黄龙砚斋，入民国署清道人。江西临川人。他是清朝进士，辛亥革命时，任江宁提学使，《清史稿》记那时“官吏潜遁，瑞清独留不去，仍日率诸生上课如常。布政使樊增祥弃职走，以瑞清代之。急购米三十万斛饷官军，助城守。……城陷，瑞清衣冠坐堂皇，矢死不少屈。民军不忍加害，纵之行。……自是为道士装，隐沪上，匿姓名，自署曰清道人，鬻书画以自活。”可见此公人品。在书法上，《书林纪事》说他“幼喜临池，博习兼资，尤好大篆，然不能为朝殿书。”“朝殿书”是官式的标准字体，李瑞清是不写的，他写的是被人“颤抖效之”的颤抖书。
001.中国艺术史一个断层的重建.txt	17	12	云|献|藏|跋|书|真迹	赵宣祖从周世宗征南唐。得法书。必以遗其次子。是为宋太宗。即位后。笃意翰墨。遂为一代弥文之盛。淳化阁帖。即其所作。然多命王著临之。他日米南宫自以为高于著。然太清楼帖。不及秘阁本。盖以米体杂置魏晋。乃不如著之醇也。今世间所收内府旧藏羲献及六朝人真迹。大概多唐人双钩。及淳化拓本有逼真者。宣和皆以七印识之。与真价埒。不可复辨。此帖疑著临智永本也。向见宋思陵临智永千文。与此绝相类云。庐陵欧阳元。跋袁侍御亨伯家所见。至正丁酉七月初吉。钤印一。欧阳元印。
001.中国艺术史一个断层的重建.txt	45	12	故事|跋|书|皇帝	这唯一的绝品，一千年前也曾在朝显赫过，它是一件纵二十五厘米、横四十五厘米，写在黄绢蓝格里的称臣之作。它写呈的对象是宋朝真宗皇帝，内容谈的是宋真宗的父亲宋太宗和书法名家王著的故事，它，不是别的，就是上面《石渠宝笈》所登录的王著《千文》后面的第一个跋——周越的跋！
001.中国艺术史一个断层的重建.txt	55	12	说|死|书|墨迹	宋太祖在位十六年（960-975）、宋太宗在位二十二年（976-997）、宋真宗在位二十五年（998-1022）⑥、宋仁宗在位四十一年（1023-1063）⑦。宋朝书法名家“宋四家”中，蔡襄在真宗即位后十四年才出生；而苏轼、黄庭坚、米芾在宋仁宗死时，不过分别为二十七岁、十八岁、十二岁的年轻人。在他们以前几十年中，也有前辈书法名家，但墨迹留存至今的，自李建中《土母帖》以下，已极罕见⑧。并且李建中生在后晋出帝开运二年（945），苏轼说他的书法“犹有唐以来衰陋之气”，严格说来，也算唐末五代的流风，不纯属宋人书法⑨。
001.中国艺术史一个断层的重建.txt	62	12	谓|献|画|书	以“宋四家”为例。蔡襄是先学了周越的字，再学张芝、钟繇、王羲之、王献之、李阳冰、颜真卿、张旭、怀素、智永的。卞永誉《式古堂书画汇考》卷二所谓“本朝书米、蔡为冠，余子莫及，君谟（蔡襄字）始学周越书(12)，其变体出于颜平原”是也；而苏轼呢，《东坡后集》卷一《诗六十四首》有《六观堂老人草书诗一首》，全文如下：
