id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
LAHYL011,李敖回忆录,li_ao_huiyilu,刘家昌原来是凯子,012.星沉（1966-1970·31到35岁）.txt#P48,012.星沉（1966-1970·31到35岁）.txt,95-95,155,有一天有次牌局，我告诉他：“今晚有一个凯子参加。”他闻之大喜，入夜闻声而至。一赌之下，发现高手如云，他输得丢盔曳甲。这时他偷偷问我：“敖之，你不是说有个凯子吗？”我说：“是啊！凯子不是别人，就是你小子呀！”——古时阿波罗发神谕会有一大国战败灭亡，但没说出是哪一大国，求神谕者欣喜而去，不知原来亡者乃自己之国也。
LAHYL012,李敖回忆录,li_ao_huiyilu,刘家昌叫把拔借赌本,012.星沉（1966-1970·31到35岁）.txt#P48,012.星沉（1966-1970·31到35岁）.txt,95-95,172,又有一次刘家昌全部输光，一点赌本都没有了。他低声下气向刘维斌借赌本，刘维斌说：“除非你叫我爸爸，我不借。”刘家昌说：“大丈夫，怎么可以叫人爸爸？不过，叫人‘把拔’可以。”刘维斌问：“什么是‘把拔’？”刘家昌说：“‘把拔’什么意思都没有，只是发音像爸爸。这样叫了，你以为我叫了你爸爸，我只认为叫了你‘把拔’，所以叫了等于没叫，可是赌本却借到了。”
LAHYL013,李敖回忆录,li_ao_huiyilu,刘家昌非做王八不可,012.星沉（1966-1970·31到35岁）.txt#P48,012.星沉（1966-1970·31到35岁）.txt,95-95,264,后来，刘家昌怀疑李翰祥给他戴了绿帽子，气冲冲跑到片场，当众打了李翰祥。事件发生后，我和影剧圈内深知李翰祥的导演们、朋友们，都坚信戴绿帽子是绝不可能的事，这件事，全是刘家昌疑神疑鬼的闹剧。因此我告诉刘家昌以李翰祥不可能偷你老婆的种种证据，我说了半天，刘家昌若有所悟，但是最后大声说：“但是，但是，敖之，我不是王八，这怎么成？我已经招待记者，当众宣布我是王八了！”我听了，大笑，我说：“难道非做王八不可吗？难道非做王八不乐吗？难道要做错了王八，还要为了面子错到底吗？难道非说你老婆偷人，你才变得理直气壮吗？家昌啊！何必自寻烦恼啊！”
LAHYL014,李敖回忆录,li_ao_huiyilu,刘维斌装睡骗查勤,012.星沉（1966-1970·31到35岁）.txt#P48,012.星沉（1966-1970·31到35岁）.txt,95-95,177,有一次大家在刘维斌家赌钱，赌到天亮时，来了电话，刘家昌说：“一定是我老婆来查勤了，千万别承认！”刘维斌拿起电话，果然是江青打来的，刘维斌立刻把赌台上的生龙活虎气概，收敛得一干二净，反倒装出被电话吵醒的模样，语调迟钝，慢慢而断续地说：“……不在啊……没有啊……我昨晚拍片，今早4点才上床啊……”我们大家屏息静坐，不敢出声。事后哄笑不已，深叹刘维斌演技精绝。
LAHYL015,李敖回忆录,li_ao_huiyilu,居浩然风月场姓张,012.星沉（1966-1970·31到35岁）.txt#P49,012.星沉（1966-1970·31到35岁）.txt,97-97,111,有一次与居浩然上舞厅，忽闻广播说：“居浩然先生电话。”居浩然正拥形而上而下之，置若罔闻。我提醒他有电话，居浩然正色说：“这里没有居浩然！我姓张——在风月场所，我都姓张。”我恍然大悟，难怪居太太查勤，永远找不到我们的居校长！
LAHYL016,李敖回忆录,li_ao_huiyilu,谢聪敏被逼编两个木,014.监狱（1971-1976·36到41岁）.txt#P4,014.监狱（1971-1976·36到41岁）.txt,7-7,523,多年以后，我看到谢聪敏在海外的回忆，谈到“台湾本部”的事。谢聪敏说：“我被捕以后首先受到八天八夜的疲劳讯问，在昏昏沉沉中听到特务要求我编造台独联盟‘台湾本部’的组织。特务指出‘台湾本部’要有五个委员。‘你先把两个木的编进去。’特务说。我不知道谁是两个木的，我把林水泉先生编进去。他们不让我编进林水泉，他们说林水泉坐在牢里，不可能参加台湾本部的会议，他们要的是两个字的。于是我把当时的国民党想尽办法邀请回台的林二先生排进去。我说林二就是彭教授派遣来台的。‘我们要的是李敖，不是林二。’特务等得不耐烦，明白地说。‘李敖是大陆人，怎么会参加台湾本部？’我问。‘海外的台独联盟主张容纳大陆人，李敖担任台湾本部委员，那是理所当然。’”我从来没有听过“台湾本部”的名称，当然也没有向他谈过。即使有“台湾本部”的名称，他也未必接受委员的职务，自古才大难为用，谁敢惹他？“‘你们要虚构罪名也要让人民信服啊！’‘无论如何我们已经决定抓他。’于是他们开始用刑，编造‘台湾本部’的委员名单，替台独联盟网罗大陆人。”——在特务们的“网罗”下和谢聪敏的诬攀下，我李敖就变成了“台湾本部”五人小组的大员，可是直到今天，我除了谢聪敏、魏廷朝二位外，还不知道另外两位大员的名字！
LAHYL017,李敖回忆录,li_ao_huiyilu,罗永黎说自己是神仙老虎狗,014.监狱（1971-1976·36到41岁）.txt#P38,014.监狱（1971-1976·36到41岁）.txt,75-75,222,三、保安处看守所所长罗永黎上尉留小平头、两眼炯炯，令人生畏，可是跟我熟了，发现他人满好。有一次，他感慨地说：“我是神仙、老虎、狗。”我问他为什么？他说：“我一看到老婆，就是神仙；我一看到囚犯，就是老虎；我一看到长官，就是狗。”我听了哈哈大笑。他补充说：他真觉得他干了这么多年，其实只是国民党的一条狗！但他毕竟是假狗，看到真狗会害怕。国民党抓雷震那一天，他被派去参加，《自由中国》社有条大狼狗，差点咬了他，他说他虽然是国民党一条狗，但还是怕真狗。
LAHYL018,李敖回忆录,li_ao_huiyilu,范子文打蚊子当打沈之岳,014.监狱（1971-1976·36到41岁）.txt#P39,014.监狱（1971-1976·36到41岁）.txt,77-77,303,四、我住军法看守所第二房，正对面是第十房，关的是调查局“匪谍”处长范子文。此公英国留学，相貌堂堂，气焰很大，被调查局局长——不懂ABC的沈之岳整，诬以“匪谍”之名，关了起来，不但把他关起来，连他的太太满素玉也关起来，太太就住楼上。范子文被关，自认不得活命，他的姐姐来看他，他双手抓住铁栏，大叫道：“我给国民党做走狗做了这么多年，就是这种下场啊！”经大家劝说，他才不叫了。他后来专心信佛，整天大声念佛，念佛以后，口中连说：“报应！报应！”可见他内心对过去杀生忏悔之重。念佛以后，他说不杀生了，可是牢里蚊子太多了，赶也赶不走，他没办法，就用扇子把墙上的蚊子一一拍死，一边拍一边说：“这不是杀生，这是打沈之岳！”
LAHYL019,李敖回忆录,li_ao_huiyilu,小林马桶夹缝带信,014.监狱（1971-1976·36到41岁）.txt#P40,014.监狱（1971-1976·36到41岁）.txt,79-79,298,谢聪敏在牢中替李敖翻案，不是容易的事，因为管制森严。但是一次阴错阳差，使他有了机会。一个日本人小林正成一度住他押房隔壁，在小林被驱逐出境前夜，他抛了一封信由小林带出来，辗转登在《纽约时报》。信披露后，自然使官方灰头土脸。谢聪敏纵在牢中，还能有这种机智英勇的作为，真令人赞叹。出狱多年后，他到我家来叙旧。我问他：“到底小林怎么带信出去的，难道不检查吗？”谢聪敏说：“怎么不检查？还由所长罗永黎带人把小林脱光检查过呢。当时我以为信会被搜出来，可是一直没动静。后来我到日本，见到小林，问他，原来小林先把信藏在马桶与墙的夹缝里，脱光检查完毕后，临走前，他要求小个便，就趁小便之时，把信从夹缝中带了出来。”
LAHYL020,李敖回忆录,li_ao_huiyilu,陈留恨被反咬带信,014.监狱（1971-1976·36到41岁）.txt#P41,014.监狱（1971-1976·36到41岁）.txt,81-81,163,六、信登在《纽约时报》后，官方追查，谢聪敏瞒过由小林带信的真相，反咬了一个班长陈留恨，说信是这班长带出的。陈留恨因此被捕，被拷打不已，直到最后查出不是班长而是小林，才真相大白。由于陈留恨对待囚犯极坏，谢聪敏这一乱咬，却也咬得人心大快。谢聪敏被罚带脚镣好几个月，最后取下脚镣时，班长们对他恭贺，他笑嘻嘻地说：“小意思、小意思。”
LAHYL021,李敖回忆录,li_ao_huiyilu,高中生以为宪法是真的,014.监狱（1971-1976·36到41岁）.txt#P42,014.监狱（1971-1976·36到41岁）.txt,83-83,176,七、在军法看守所放封之际，碰到一个小叛乱犯。他是一名高中生，因想组党，被抓入笼。他大惑不解，向我说：“李先生，公民书中告诉我们，《宪法》第十四条‘人民有集会及结社之自由’，我以为那是真的，就想组党，结果就给抓进来了。”我听了，哈哈大笑。后来，他好像随遇而安，也甘于做叛乱犯了，有一天竟自谓：“我是天生革命家。”可是这位小革命家很怕鬼，夜里总是蒙头大睡。
LAHYL022,李敖回忆录,li_ao_huiyilu,蔡俊军穿睡衣赴死,014.监狱（1971-1976·36到41岁）.txt#P45,014.监狱（1971-1976·36到41岁）.txt,89-89,146,“成大共产党”领袖是蔡俊军，是一位率真勇敢的年轻人，后来与我成为好友，出狱后还打电话并来我家感谢我对他的照顾。有一次我送他一套睡衣，他那时被判死刑，穿着睡衣，带着脚镣对我说：“枪毙的时候，我就穿它去。”又指着胸前说：“子弹就从这儿打出来。”态度从容之至。后来死里逃生，改判无期，十五年后出狱。
LAHYL023,李敖回忆录,li_ao_huiyilu,蔡俊军共你的产,014.监狱（1971-1976·36到41岁）.txt#P45,014.监狱（1971-1976·36到41岁）.txt,89-89,87,我的同案李政一曾和蔡俊军同房，他告诉我：“同房难友任何人的食品，蔡俊军都会抓来就吃，连招呼都不先打一下。人问他为什么，他说：‘我们是共产党，你的就是我的，我要共你的产啊！’”
LAHYL024,李敖回忆录,li_ao_huiyilu,叶迫冒充会理发,014.监狱（1971-1976·36到41岁）.txt#P48,014.监狱（1971-1976·36到41岁）.txt,95-95,266,有一次，押房里缺个理发的，班长问谁会理发，一个老台湾人叫叶迫，说他会，于是由他为大家理发。押房理发的规矩是，被理发的囚犯，每人准备卫生纸二张，自己折好，用手托着，理发的为你刮胡子时，一边刮，一边要把刮下的抹在卫生纸上，以节省他的时间，好快速为下一个服务。一般正常情况是，一阵快速服务下来，走道上每间押房门口，都丢下一小堆卫生纸，上有肥皂和着的胡子垃圾。可是，由于这位叶迫根本不会理发，而冒充他会，结果一阵刮胡子下来，走道两边的卫生纸上，竟是血迹斑斑，好像人人有了月经似的。气得范子文大骂叶迫，班长也脸上无光，赶忙把叶迫赶回押房去了。
LAHYL025,李敖回忆录,li_ao_huiyilu,黄中国上天堂投机,014.监狱（1971-1976·36到41岁）.txt#P49,014.监狱（1971-1976·36到41岁）.txt,97-97,142,有山东米商黄中国被判死刑，他是粗人，因赌博被人陷害成“匪谍”，以致冤死。还没执行前，胡炎汉劝他信耶稣，带他一起祷告。祷告完了，我在旁边大笑。胡炎汉问我笑什么？我偷偷开玩笑说：“黄中国枕头底下藏着佛经呢！他所有的宝全押，是上天堂的投机分子。只恐怕上不了所有的天堂，反倒下了所有的地狱！”
LAHYL026,李敖回忆录,li_ao_huiyilu,胡炎汉被还有你吓坏,014.监狱（1971-1976·36到41岁）.txt#P50,014.监狱（1971-1976·36到41岁）.txt,99-99,318,十五、黄中国被枪毙之日，清早5点，第十一房的房门突然间被打开，黄中国正睡在门边，他一声哀呼，坐起来，向牢房另一角冲过去。可是，七八个禁子牢头冲进来，反铐他的两手、抓住他的头发、用布条缠住他的嘴巴，再用熟练的技巧，把他架出房门。当时睡在我右边的胡炎汉惊慌坐起，十指张开、两臂前举，大叫起来，一个班长讨厌他跟着叫，顺手拉了他一把，高叫：“还有你！”吓得胡炎汉缩成一团，藏在棉被里。对面的崔积泽事后吓得哭起来，一边擦眼泪一边说：“什么意思嘛！人家只买一点军油，就把人家跟死刑犯关在一起，就这样吓人家，什么意思嘛！”黄中国的遗物，班长托我包在一起，送到门外。这时胡炎汉还缩在棉被里，在里面呻吟：“太可怕了！太可怕了！”好久好久，才从棉被钻出来。
LAHYL027,李敖回忆录,li_ao_huiyilu,胡炎汉关进来问好,014.监狱（1971-1976·36到41岁）.txt#P51,014.监狱（1971-1976·36到41岁）.txt,101-101,90,十六、胡炎汉是荣工处的简任官，在“中正大学匪谍案”中被诬入狱。入狱前在澳洲观光，碰到居浩然。居浩然托他到台湾探监向李敖问好，结果没想到自己也给关进来，正巧与李敖同房，向李敖问好了。
LAHYL028,李敖回忆录,li_ao_huiyilu,欧卡曾许诺脱衣舞,014.监狱（1971-1976·36到41岁）.txt#P52,014.监狱（1971-1976·36到41岁）.txt,103-103,257,十七、在十一房还见过一个19岁的小偷，长得奇黑，我用台湾话给他起外号叫“欧卡曾”（白话是“黑屁股”、文言是“黑臀”，古人真有人叫“黑臀”）。“欧卡曾”，浙江奉化人，眷区出身，因我对他不错，他说很感谢我，他出狱后，一定找个脱衣舞女，用摩托车载来，在我窗下大跳一次，在警卫赶到前，再用不熄火的摩托车载运逃走。他说：“龙头啊！不要太用功了！那时候该休息一下，看看脱衣舞，看看死脱瑞普（strip的日语发音），看看也好！”他一边说，一边扭动，学脱衣舞的模样，丑态可掬，使我笑得腰都弯了！我坐牢多年，但是从来没有那样大笑过。
LAHYL029,李敖回忆录,li_ao_huiyilu,王拓的战争与和平被查扣,017.“二进宫”（1981-1982·46岁）.txt#P14,017.“二进宫”（1981-1982·46岁）.txt,27-27,138,王拓住在这边的时候，有一次，家里送来一套《战争与和平》，看守所的辅导组竟搞不清这是什么书，只是觉得书名怪怪的，乃报请高等法院检察处处理，高检处皮球踢到法务部，法务部说“查禁书刊应以《查禁图书目录》所列者为准”，而要所方“自行核办”。这一踢皮球的笑话，显示了这些公务人员的程度。
LAHYL030,李敖回忆录,li_ao_huiyilu,雷震从背面新闻补出真相,017.“二进宫”（1981-1982·46岁）.txt#P14,017.“二进宫”（1981-1982·46岁）.txt,27-27,210,雷震同我说，他坐牢可以看报，但是切割得很厉害，他抗议，监狱负责人说：“有问题的新闻你没权利看。”雷震说：“就算你们说得对，可是你们一切割，背面那一块没问题的也给切掉了，那一块我有权利看啊！”监狱方面没办法，就改用墨来涂，不再切割了。但所谓切割，只是掩耳盗铃而已，重要的新闻，还是不久就可以“补”上。雷震举例说：“李宗仁投共的新闻给切割了，可是过几天看到白崇禧责备李宗仁的新闻，就可以推断出那天被切割的新闻原来是什么了。”
LAHYL031,李敖回忆录,li_ao_huiyilu,石柏苍背诗验明读者,017.“二进宫”（1981-1982·46岁）.txt#P23,017.“二进宫”（1981-1982·46岁）.txt,45-45,138,另一位是石柏苍，他原是台北地方法院书记官，因冤案坐牢，牢里人手不足，白天调他去办公，晚上回押房，住我隔壁，我一入狱，他就在窗口自我介绍，说是我读者。我怀疑此公身分，因而问他如何证明你是。他说他可以背一首我的诗为证，我说你背背看。他就像小学生一样哇哇背起来，我顿时验明正身无误。
LAHYL032,李敖回忆录,li_ao_huiyilu,郑南榕洗掉水杯手印,018.笔伐（1982-1992·47到57岁）.txt#P11,018.笔伐（1982-1992·47到57岁）.txt,21-21,686,江南命案后，凶手之一“小董”（董桂森）逃亡，留了一封密件给我。在1985年3月23日，由一位“许先生”出面，找到南榕。“许先生”方脸，戴眼镜，身高约一米七○，微胖，年纪30出头，外省口音，会说台语。他开门见山，坦白说他不姓许，有关他本人的一切，都不便相告，务请原谅。他登门拜访，只是受朋友之托，前来交付一包东西给李敖先生，托他的人不是别人，就是江南命案的在逃神秘人物——“小董”。“许先生”告诉南榕说，这包东西是小董在偷渡去菲律宾前亲笔写的，小董本想留下录音带，但怕录音有误差，所以决定用手写。小董在偷渡前夜，把这文件托许先生转给李敖，并说由李敖自行处理。小董走后，“许先生”想直接见到李敖，但是苦无门路，所以耽误一阵。最近他看到《千秋评论》第四十二期，里头有李敖2月的日记，在日记中发现：郑南榕在2月里见到李敖十一次，他相信郑南榕一定可靠，所以亲自来找郑南榕，请把文件转给李敖。送走“许先生”后，南榕立刻到我家，转来密封的一包东西。我立刻决定由我写篇文章发表。两人商量好注意保密。后来听说，南榕在发排我这篇文章时，在杂志社“清场”，提前让人员下班，由他自己完稿付印，他的警觉性，由此可见。在我写稿前，南榕甚至不肯带走小董密件的影本，同时告诉我，为防这一密件的真实性出问题，那位送信的“许先生”虽然一切不便相告，但他喝了一杯水，水杯上会留下手印，可以追踪。我说我相信东西是小董写的，没问题，水杯可以洗掉，免得给送信人惹来麻烦，南榕同意我的看法，就回去把水杯洗了。这个故事，显示了郑南榕虽然刚毅木讷，学哲学的，但是极有才干，做事举重若轻，“于无声处听惊雷”，真是罕见的大将。
LAHYL033,李敖回忆录,li_ao_huiyilu,侯榕生发现方豪是神父,020.前程（1997-·62岁以后）.txt#P11,020.前程（1997-·62岁以后）.txt,21-21,316,据说方豪从小家里穷，他父亲在教堂打杂，就把他给许愿许进了教堂准备做神职人员，所以方豪做神父，并非自愿。因非自愿，所以酒席上一喝醉了酒就大哭大闹，说：“我不要做神父呀！是我爸爸叫我干的！”这一据说，未必属实，但跟方豪自己的人性太多神性太少也有关系。他有一次同我和萧启庆等逛阳明山，在台大招待所里，大谈他和侯榕生的事。说他在北京辅仁大学教书，没穿神父服装，第一天就被女学生侯榕生看中。侯榕生回家告诉母亲，有所计议。不料有一天，方豪穿神父服装上课，侯榕生乃狂奔回家，向母亲大哭说：“妈呀，他是神父呀！”我问你怎么知道的？他说后来在台湾，侯榕生告诉他的，侯榕生在台湾和他重逢，余情不断，还写过一篇《破碎的圣母像》，就是写他的。言下不胜得意。
LAHYL034,李敖回忆录,li_ao_huiyilu,戴高乐嫌刺客枪法差,020.前程（1997-·62岁以后）.txt#P26,020.前程（1997-·62岁以后）.txt,51-51,105,我佩服的法国英雄戴高乐做总统时，一天在回家的路上，被一群刺客伏击。刺客们一阵乱枪，朝戴高乐的座车射去，戴高乐头都不低，理都不理他们。结果行刺者一哄而散，逃之夭夭。戴高乐只讲评了一句话：“这些家伙的枪法真差劲！”
