id,book,book_slug,title,source_ids,source_file,source_lines,char_count,story_text
BJFS011,北京法源寺,beijing_fayuansi,龙树隐身躲皇帝身边,BJFS_008_22,008.第七章——回向.txt,43-43,268,《华严经》的全名是《大方广佛华严经》，传说是由文殊菩萨和阿难编的，由龙神收到龙宫里。龙树菩萨入龙宫见到了它而得道，把它流传人间。这部经有上、中、下三本，传到中国来的是下本的节本。龙树菩萨是释迦牟尼死后七百年生的使徒、是马鸣菩萨的再传弟子。他很聪明，与两个朋友学隐身法，跑到皇宫里。皇帝下令左右四处挥剑去砍隐身人，结果两个朋友被杀死了。在敌人挥剑的时候龙树菩萨发现他们怕误伤皇帝，不敢在皇帝身边挥，于是就躲在皇帝身边，逃过了大难。梁启超想起了这些，愈发对这湖南人好奇起来。“这位老兄喜欢龙树，他一定有不少侠气。”他心里想。接着，他开口了：
BJFS012,北京法源寺,beijing_fayuansi,王五拒捕又自首,BJFS_009_17;BJFS_009_18;BJFS_009_19;BJFS_009_20;BJFS_009_21;BJFS_009_22,009.第八章——大刀王五.txt,33-43,459,"大刀王五的镖局，虽然是北京城里八个镖局中的一个，但是，由于王五的名气大，所以，在“走镖”时候，只要一亮出王五的堂号，四方绿林，无不买账。正因为王五跟贼的关系好，所以，有些麻烦，也就惹到头上。有一次，一连发生了几十件劫案，被抢劫的，又多是贪官污吏，引起刑部的震惊，下令叫濮文暹太守去抓。濮太守派了官兵几百人去宣武门外王五家抓人，可是王五以二十人拒捕，官兵不敢强进宅内，相持到晚上，官兵暂退，王五也穿着兵士制服，混在其中脱走。第二天，王五忽然到濮太守那儿自首。濮太守奇怪：“抓你你拒捕，不抓你你自首，怎么回事？”

王五说：“你来硬的，我就硬干；你既撤兵，我就投案。”

濮太守说：“我知道你早已洗手不干强盗的事，但你总要帮我破破案，几十个案一齐来，岂不给做官的好看！”

王五说：“大人的忙我一定帮，问题是你大人要赃还是要人？要赃，我可帮忙追回；要人，只好拿我去顶罪。”

濮太守决定但求追赃而已。就这样的，问题解决了。

后来，王五感于濮太守是清官是好官，没有栽诬他是匪类，在濮太守下台去河南的时候，还派人送了他一程。"
BJFS013,北京法源寺,beijing_fayuansi,四当家跳山还顾送行人,BJFS_009_47,009.第八章——大刀王五.txt,93-93,156,“说得也是，他若背叛了，他该明白再来不就是送死吗？他还不明白我们不会饶他吗？他上次还告诉我们，湖南马福益那一帮前一阵子四当家的犯了则，兄弟们决议是叫他从山顶跳下去，最后兄弟们送他上山，他一边走，一边还照顾送他的大哥，说：‘大哥小心走，山路太滑。’马福益是三哥的同乡，又是朋友，三哥难道不知道帮里的规矩？我不信。”
BJFS014,北京法源寺,beijing_fayuansi,藤牌兵凿罗刹船,BJFS_009_68;BJFS_009_69;BJFS_009_70;BJFS_009_71;BJFS_009_72;BJFS_009_73;BJFS_009_74;BJFS_009_75;BJFS_009_76,009.第八章——大刀王五.txt,135-151,832,"“三哥记得吗？”王五首先开口，“康熙年间，东北的西鲁国老毛子扰乱中国，满洲人平不下来，因为需要能够一边游泳一边作战的，才能跟西鲁人打，东北人游泳是不行的，一边游泳一边作战更别提了。那时候有人向康熙皇帝提议，何不征用平台湾以后移到北京住的这些闽南人，他们都是郑成功系的海盗世家，用他们来打西鲁老毛子岂不以毒攻毒，于是就成为定案，去打西鲁老毛子。”

“你这么一说，我仿佛记起来了。”谭嗣同摸着头，“那个仗，不是说福建莆田九连山少林寺一百二十八个和尚帮忙打的吗？”

“三哥真是大学问家，一点也不错。当时康熙皇帝征用这些闽南人，因为是海盗世家，所以平台湾后康熙不要他们再在台湾住，免生后患，就都被强逼着移民到北方来。这回为了打西鲁老毛子，征用他们，有五百人可用，他们不高兴干，这时候从福建赶来一百二十八个少林寺和尚，大家用闽南话商量，少林寺的和尚劝他们说：满洲人是我们的敌人，抄了我们老家，这个仇，非报不可，这是个机会，满洲人这回有求于我们，打外国人，我们不妨跟他们合一次作，一来是不管满洲人怎么坏，究竟同是中国人，究竟这个仗是打外国人，对外作战总比对内作战重要；二来是如果仗打赢，满洲人欠我们情，至少对我们有好印象，高压的政策会改缓和，我们可以保持实力，徐图大举。于是这些闽南人都愿意了，在康熙二十四年，跟西鲁老毛子打了一次水仗，打法是中国人每人头上顶了一个大牌子……”

“我打个岔，那个牌子是藤子做的。”

“啊，可奇了！三哥怎么知道？真奇了！”

“打赢了西鲁老毛子以后，满洲人印了一部书，叫《平定罗刹方略》，里头提到过‘福建藤牌兵’，就是指这些闽南人。”谭嗣同补充说。

“对了，我们书看得太少，你们有学问就是有学问，真行！真行！”

“但我不知道藤牌兵怎么打的。”

“藤牌兵是在江里游泳，用藤牌做盾，冲到西鲁老毛子船边，凿漏老毛子的船，老毛子搞不清怎么来了这种怪打法，把他们叫做‘大帽鞑子’。他们真倒霉，自己在台湾多少年想杀鞑子，结果竟被别人叫做鞑子。”"
BJFS015,北京法源寺,beijing_fayuansi,晏子吊齐庄公而不死君,BJFS_010_69,010.第九章——戊戌政变.txt,137-137,865,“让我们先回忆晏子的故事。齐庄公到大臣崔杼的家里，竟跟崔杼的太太通奸，崔杼不甘戴绿帽子，当场把齐庄公杀了。晏子是齐国大臣，皇帝被杀，别人不敢去看，但他要去吊，他到了崔家，他的左右问他：你为君死难么？晏子答得好，他说皇帝又不是我一个人的，为什么我要一个人为他死？左右又问他：那么，离开齐国逃走吗？晏子答得好：皇帝的死又不是我的罪，我为什么要逃？我为什么要出国？左右又问他：那么就回家吗？晏子答得好：皇帝死了，回到哪儿去呢？晏子真是中国第一流的大政治家，看他这三段答话，不死、不逃、也不想回家，说得又识大体、又有感情、又义正词严。当时他去吊皇帝，大家以为崔杼必定杀他，但是他仍然去吊、去哭，并且‘枕尸股而哭’，一点也不怕刺激手里拿刀的、一点也不在乎。晏子识大体，是大智；有感情，是大仁；不怕死去哭，是大勇。晏子为什么有这种大智大仁大勇，我认为他是真正深刻洞悟‘死事’和‘死君’理论的人。他的理论是：做人君的，岂是高高在百姓之上的？而是主持社稷；做臣子的，岂是为领俸禄混饭吃的？而是维护社稷。所以人君死是为了社稷而死，做臣子的，就该和他一道死，‘君为社稷死，则死之；为社稷亡，则亡之。’晏子认为：如果做人君的，死的原因不是为了社稷而是为了他自己，那么陪他死的，只合该是那些在他身边，跟他一起混一起谋私利、谋小集团利益的宠幸、私暱和亲信，才有份儿，堂堂大臣是不干的。齐庄公被杀以后，崔杼决定立齐灵公的儿子做皇帝，就是齐景公。那时景公年纪小，崔杼自立为右相，庆封为左相，他们把所有大臣都找来，在太庙里歃血发誓，说：‘诸君有不与崔庆同心者，有如日！’大家一一发誓，可是轮到晏子，晏子却要改变誓词，只发誓：‘诸君能忠于君、利于社稷，而婴不与同心者，有如上帝！’当时崔杼他们要翻脸，高国赶忙打圆场，点破说：‘二相今日之举，正忠君利社稷之事也！’高帽子一戴，弄得崔杼他们也只好接受晏子的大条件。由晏子的故事，我反过来，请问你，如果人君之死是为社稷死，为国家死，你谭复生又怎么说？对这样伟大的人君，难道你也认为‘死君’不对，而‘绝无死君的道理’吗？”
BJFS016,北京法源寺,beijing_fayuansi,专诸鱼肠剑刺王僚,BJFS_011_45,011.第十章——抢救.txt,89-89,745,走在路上，平山周详细说明了刚才同林权助的谈话。可儿长问，林权助说什么专诸荆轲，是什么人，平山周说：“他们是中国的侠客，都是两千年前的人。专诸是吴国的一个孝子，喜欢打架打抱不平，打起架来谁也劝不住，只有他母亲来喊一句，他就不敢打了。那时候吴国的公子光跟他堂兄弟王僚争权，想找刺客杀他堂兄弟，就由伍子胥介绍，认识了专诸。公子光常到专诸家去问候他母亲，并且送米送酒送礼物，一再照顾。这样过了四年。一天，专诸向公子光说，我是一个粗人，而你这样看得起我，士为知己者死，有什么需要我的地方，请你坦白说。公子光就说，我想请你行刺我的堂兄弟王僚。专诸说可以，只是我母亲还在世，目前恐怕不行。公子光说，我也知道你有这个困难，可是我实在找不出比你更合适的人来帮我忙。万一你因行刺出了意外，你的母亲就是我的母亲、你的儿子就是我的儿子。专诸说，好。但是王僚那边警卫很严，怎么接近行刺呢？公子光说，我堂兄弟有一个弱点，就是喜欢吃烤鱼，如果你烤鱼做得好，就有机会杀他。于是专诸就去太湖边，专门学做烤鱼，变成了专家。等了很久，公子光认为时机成熟了，就交给专诸一把最有名的小匕首，这匕首叫鱼肠剑，一句话也没说。专诸明白他的意思，说这种关头，我不敢自己做主，还是告诉母亲一声，再给你回话。于是回家，一到家，见了母亲，就哭了起来。他母亲看出了真相，就说公子光待我们这么好，应该为他卖命，你不要惦记我，现在我要喝水，你到河里打一点水来。专诸就去打水，等打水回来，发现母亲竟上吊死了。于是专诸专心为公子光卖命，公子光叫他做烤鱼给王僚，王僚警卫森严，怕他做手脚，限定他脱光衣服上菜，结果他把鱼肠剑藏在烤鱼里，还是刺死了王僚，他自己也当场被王僚的警卫砍死。刚才林权助说专诸型的中国武士道为私人的小目标，认为太没意义，就是指这个故事。”
BJFS017,北京法源寺,beijing_fayuansi,田光自杀托荆轲,BJFS_011_51,011.第十章——抢救.txt,101-101,761,“还有一个高的，”平山周接过来，“那就是林权助说的中国武士道另一个型——荆轲型。荆轲的时间比专诸晚，是在秦国将要灭亡六国前，燕国太子丹想用刺客要胁或刺杀秦始皇的办法，来免于亡国。于是太子丹去拜访一位老侠客，叫田光，请田光执行这个行刺计划。田光说千里马年轻的时候，一天可跑千里，可是老了以后，一匹差劲的普通的马都可以赶过它，你太子丹听说的我、仰慕的我，其实是年轻时代的我，现在我老了，没办法执行这个计划了，但我有个朋友叫荆轲，他可以担任。太子丹于是请田光去找荆轲，并嘱咐田光不要向其他人泄漏这个计划。田光见到荆轲，得到荆轲同意后，就叫荆轲直接跟太子丹接洽，他自己就自杀了。田光的死，也像专诸的母亲一样，死得很高，第一、士为知己者死，太子丹求他帮忙，他愿意献身救国，可是太老了，行刺计划他答应下来，死的自然该是他本人，他认为理论上他该死；第二、他请荆轲替他，是叫荆轲去玩命，叫朋友到秦国冒险送命，自己却在燕国，他认为说不过去，情谊上他该死；第三、荆柯去行刺，死不死还有待最后确定，但田光自己：却先示荆轲以他不等待任何生机，以给荆轲激励，效果上他该死。这三点，他的手法和专诸的母亲都很像。不同的是他告诉荆轲他要自杀，自杀的理由是他故意强调了的，他说他是长者，长者的行为是不容别人怀疑的，太子丹嘱咐他不要向其他人泄漏，他愿一死来配合这一点，这显然是不使荆轲为难。荆轲也高，他居然不劝田光也不拦田光，他知道像田光这样壮烈的性格，用先自杀来给这件行刺计划做一道序幕，是很自然的事。他要劝田光拦田光，反倒远了、俗了。荆轲后来去行刺，失败了，他是笑着死的。他从燕国出发前，大家就感到成功的希望不多。太子丹和知道这个机密计划的人，都在易水河边，穿白衣戴白帽送他，唱的歌是‘风萧萧兮易水寒，壮士一去兮不复还’。大家的心情，由这首歌就看出来。”
BJFS018,北京法源寺,beijing_fayuansi,吉田松阴以败为成,BJFS_011_120,011.第十章——抢救.txt,239-239,232,顺便想想你们日本的维新志士吧，维新的第一功臣，是西乡吗？是木户吗？是大久保吗？是伊藤吗？是大隈吗？是井上吗？是后藤吗？是板垣吗？我看都不是，真正的功臣乃是吉田松阴。吉田松阴一辈子没有一件成功的大业可言，他要逃到国外，失败了；要纠合志士帮助皇帝，失败了；要派出同志阻止恶势力前来，失败了。最后以三十岁年纪，横尸法场。但是，吉田死后，全日本受了感召，风起云涌，最后达成维新的果实，这证明了吉田虽死犹生、虽失败犹成功，他以败为成。我就用这日本志士的故事，留做临别纪念吧！
BJFS019,北京法源寺,beijing_fayuansi,杨继盛说椒山自有胆,BJFS_013_26,013.第十二章——从监牢到法场.txt,51-51,443,下午，仍旧在天南地北的乱想中度过。他想累了，决定看一看，不再想了。他把椅子放到床上，站上去，勉强可攀住高窗，朝外望去，正看到刑部狱的内院，院中那棵大榆树，忽然提醒了他：“这不是明朝杨椒山杨继盛在狱中亲手种的那棵有名的大树吗？杨继盛三百五十年前，不正关在锦衣卫吗？锦衣卫狱不就正是今天这个刑部狱吗？而杨继盛住的，不正是编号头监的这同一间牢房吗？”他惊奇得想叫出声来。杨继盛一代忠良，可是由于向明朝世宗皇帝说了真话，上奏指摘奸臣误国，结果被皇帝当廷廷杖，打了一百四十棍，打完以后，又下狱三年，最后还是把他杀了。他死的那年，只有四十岁，他的夫人上书要代他死，她哀求皇帝准许她代丈夫死，可是还是不准。杨继盛倒是铁汉，他被廷杖后，昏倒了许多次，但最后活了过来。他被打得屁股都烂了，在牢里他用破碗的瓷片，把腐烂的肉一块块切下来，连在旁边执灯帮他打光的狱卒，看得手都发抖了。在他被打之前，有人送他蚺蛇胆，说吃了可以减少痛苦，可是他的回答是：“椒山自有胆，何必蚺蛇哉！”他临被砍头时，作诗二首，一首是：
BJFS020,北京法源寺,beijing_fayuansi,公孙杵臼先死程婴立孤,BJFS_015_20,015.第十四章——“明月几时有”.txt,39-39,186,当年公孙杵臼说：‘立孤与死孰难？’扶养孤儿长大成人和一死了之哪个难做？程婴说：‘死易，立孤难耳！’公孙杵臼说：他们姓赵的一家对你好。你就勉强担任难的一部分吧，由我担任容易的一部分，由我先去死。——‘赵氏先君遇子厚，子缰为其难者，吾为其易者，请先死。’我想，谭老师经过思考，认为以他的身分与处境，适合扮演公孙杵臼的角色，所以，他做了留者，而把未来的许多事，交给王五他们去办。
